날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2010.11.6,108,12.7,11.1,14.8
2010.11.7,108,12.3,10.8,14.3
2010.11.8,108,7,1.8,11.4
2010.11.9,108,2.9,1.2,6.5
2010.11.10,108,4.1,-0.5,9.1
2010.11.11,108,9.3,3.2,15.1
2010.11.12,108,8.9,6.2,12.6
2010.11.13,108,11.1,5.8,17.4
2010.11.14,108,5.8,3,12.4
2010.11.15,108,1.4,-1.6,5.1
2010.11.16,108,3.7,-1.4,8.8
2010.11.17,108,6.5,3,11.3
2010.11.18,108,6.5,1.9,12
2010.11.19,108,5.9,2.4,10.9
2010.11.20,108,7.9,4.1,13.4
2010.11.21,108,11,6.1,15.6
2010.11.22,108,6.2,1.9,13.1
2010.11.23,108,5.9,-0.6,12.8
2010.11.24,108,6.3,3.7,10.7
2010.11.25,108,3.1,-1,6.1
2010.11.26,108,0.4,-3,4.7
2010.11.27,108,1.3,-2.7,9.1
2010.11.28,108,-1.3,-5.2,2
2010.11.29,108,3.2,-0.8,7.8
2010.11.30,108,7.3,4.1,12.5
2010.12.1,108,7.2,5.3,10.4
2010.12.2,108,9.5,5.5,13.5
2010.12.3,108,0,-2.7,7.8
2010.12.4,108,1.7,-3.6,5
2010.12.5,108,8.2,4.9,10.7
2010.12.6,108,3,-3.2,10.2
2010.12.7,108,-0.7,-4.8,4.6
2010.12.8,108,0.4,-2.1,2.2
2010.12.9,108,-1.8,-4.3,2.3
2010.12.10,108,2.9,-2.8,10.1
2010.12.11,108,-3.5,-6.2,6.7
2010.12.12,108,-1.2,-6.6,3.7
2010.12.13,108,3.7,1.7,6.1
2010.12.14,108,-4,-10.1,1.8
2010.12.15,108,-10.5,-12.7,-7.3
2010.12.16,108,-7.7,-12.9,-4.1
2010.12.17,108,-2.1,-5.5,2.6
2010.12.18,108,0.1,-4.6,5
2010.12.19,108,4.9,0.7,8.3
2010.12.20,108,4.1,1.6,8.8
2010.12.21,108,4.9,0.9,10.8
2010.12.22,108,4,0.3,8.3
2010.12.23,108,-1.9,-9.5,4.5
2010.12.24,108,-12.3,-15.1,-9
2010.12.25,108,-11.2,-14.3,-6.7
2010.12.26,108,-9.3,-13.6,-5.1
2010.12.27,108,-4.9,-9.4,-2.1
2010.12.28,108,-2.6,-6,-0.1
2010.12.29,108,-5.7,-9.4,-2.1
2010.12.30,108,-6.1,-9,-3.6
2010.12.31,108,-8.7,-10.7,-6.2
2011.1.1,108,-6.8,-10.4,-2.9
2011.1.2,108,-5.4,-8.5,-1.2
2011.1.3,108,-4.5,-8.5,-0.3
2011.1.4,108,-3.9,-7.4,-1.7
2011.1.5,108,-4,-7.7,-1.8
2011.1.6,108,-7.6,-9.8,-4.6
2011.1.7,108,-7,-10.6,-2.9
2011.1.8,108,-3.6,-8.2,0.1
2011.1.9,108,-7,-10.3,-0.3
2011.1.10,108,-8.2,-11.8,-4.6
2011.1.11,108,-5.4,-7.8,-2.7
2011.1.12,108,-8.2,-11.1,-4.9
2011.1.13,108,-5.9,-11.1,-0.6
2011.1.14,108,-3.8,-6.9,0.3
2011.1.15,108,-12.2,-15.7,-6.9
2011.1.16,108,-14.5,-17.8,-10.7
2011.1.17,108,-9.7,-14.1,-4.8
2011.1.18,108,-6.7,-10.8,-2.7
2011.1.19,108,-6.6,-10,-3.2
2011.1.20,108,-8.2,-10.5,-4.7
2011.1.21,108,-6.8,-9.7,-3.2
2011.1.22,108,-4.3,-7.1,-0.8
2011.1.23,108,-4.5,-7.1,-2.1
2011.1.24,108,-8.8,-10.9,-5.8
2011.1.25,108,-8.4,-11.9,-4.4
2011.1.26,108,-8.5,-10.7,-5.2
2011.1.27,108,-8.9,-11.5,-5.7
2011.1.28,108,-7.9,-10.5,-4.3
2011.1.29,108,-9.1,-11.5,-5.5
2011.1.30,108,-10.1,-13.6,-5.7
2011.1.31,108,-6.2,-12.7,-1.8
2011.2.1,108,-0.2,-4.2,5
2011.2.2,108,1.3,-2.8,7
2011.2.3,108,1.5,-1.3,4.9
2011.2.4,108,1.2,-0.5,3.5
2011.2.5,108,1.1,-0.8,5.5
2011.2.6,108,0.3,-2.1,2.7
2011.2.7,108,0.3,-2.8,4.2
2011.2.8,108,2.9,-0.5,8.5
2011.2.9,108,-1.2,-4.1,2.1
2011.2.10,108,-2.1,-5.6,2.7
2011.2.11,108,-2.9,-6.2,1.8
2011.2.12,108,-5.9,-9.2,-1.8
2011.2.13,108,-4.8,-9,-0.2
2011.2.14,108,-3.4,-6.7,-0.2
2011.2.15,108,-1.8,-5.5,2.9
2011.2.16,108,-0.6,-5,4.3
2011.2.17,108,0.9,-2,4.7
2011.2.18,108,1.6,-3,7.3
2011.2.19,108,1.4,-2.6,7
2011.2.20,108,5.3,-2.1,12.8
2011.2.21,108,6.2,1.4,12.3
2011.2.22,108,6.2,0.7,13
2011.2.23,108,5.6,0.6,12
2011.2.24,108,6.1,2.8,10.5
2011.2.25,108,2,-0.8,6.3
2011.2.26,108,6.2,-0.4,13.2
2011.2.27,108,4.2,1.8,7.4
2011.2.28,108,2.8,1,4.8
2011.3.1,108,0.5,-2.7,3.7
2011.3.2,108,-2.1,-4.2,1.6
2011.3.3,108,-2.1,-5.5,2.5
2011.3.4,108,0.1,-4.5,6
2011.3.5,108,2.1,-1.8,6.8
2011.3.6,108,3.4,1.2,7.4
2011.3.7,108,1.6,-1.2,5.8
2011.3.8,108,1.6,-2.3,6.2
2011.3.9,108,0.2,-2.4,4.4
2011.3.10,108,1.4,-3.4,4.9
2011.3.11,108,4.6,-0.3,9.8
2011.3.12,108,7.8,1.9,13.4
2011.3.13,108,10.7,8.5,16.2
2011.3.14,108,6.7,4.4,10.3
2011.3.15,108,1.5,-2.3,5.7
2011.3.16,108,-0.4,-3.1,3.2
2011.3.17,108,0.8,-3.5,6.1
2011.3.18,108,5.7,-1.5,12.5
2011.3.19,108,8.8,5.5,13.7
2011.3.20,108,6.9,2.9,11.4
2011.3.21,108,8,3.8,13
2011.3.22,108,1.8,-1,6.1
2011.3.23,108,2.2,-2.2,7.3
2011.3.24,108,2.9,0.1,8
2011.3.25,108,2.2,-0.8,6.5
2011.3.26,108,3.6,-0.6,8.6
2011.3.27,108,5.1,0.9,9.7
2011.3.28,108,5.2,3.1,8.4
2011.3.29,108,4.8,1.7,9.1
2011.3.30,108,7.3,2.3,13.6
2011.3.31,108,9.2,3.3,16.8
2011.4.1,108,9.1,4.3,14.9
2011.4.2,108,8.9,5.3,12.8
2011.4.3,108,9.6,4.9,15.5
2011.4.4,108,10.1,4.5,16.7
2011.4.5,108,10.7,5.1,17.1
2011.4.6,108,10.6,5.2,16.6
2011.4.7,108,9.6,8.5,10.7
2011.4.8,108,11.4,7.4,17.3
2011.4.9,108,9.9,6.8,15
2011.4.10,108,10.8,8.2,14.5
2011.4.11,108,10.4,6,15.4
2011.4.12,108,10.2,4.9,15.5
2011.4.13,108,11.3,5.7,17.4
2011.4.14,108,12.4,6.6,18.8
2011.4.15,108,12.2,9.4,19
2011.4.16,108,12.1,5.9,18.4
2011.4.17,108,12,8,18.4
2011.4.18,108,6.7,5.8,10.7
2011.4.19,108,10.8,6.6,16.2
2011.4.20,108,11.2,6.3,16.8
2011.4.21,108,13.5,8,18
2011.4.22,108,8.9,7.4,14.5
2011.4.23,108,9.7,6.1,14.2
2011.4.24,108,9.7,6.1,13.9
2011.4.25,108,11.3,7.2,15.7
2011.4.26,108,10.5,9.1,11.4
2011.4.27,108,11.4,8.7,14.2
2011.4.28,108,10.4,7.3,15.3
2011.4.29,108,13.2,7.3,18.4
2011.4.30,108,13,10.6,14.6
2011.5.1,108,12.5,9.9,15.7
2011.5.2,108,14.2,8.5,20.7
2011.5.3,108,15.3,11.9,20.6
2011.5.4,108,15.9,10.6,21.8
2011.5.5,108,17.5,12.7,23.7
2011.5.6,108,15.4,13.2,17.9
2011.5.7,108,14.5,11.5,21.8
2011.5.8,108,17.3,10.3,24.1
2011.5.9,108,17.6,14.6,22
2011.5.10,108,16.5,14.5,18.5
2011.5.11,108,17.2,14.4,21.1
2011.5.12,108,15.7,11.5,20.2
2011.5.13,108,14.6,10.3,20.6
2011.5.14,108,17.2,12.1,22.9
2011.5.15,108,17.2,13,22.9
2011.5.16,108,16.4,10.9,22.2
2011.5.17,108,17.5,11.6,22.8
2011.5.18,108,20.5,13.8,25.4
2011.5.19,108,20.7,18.8,23.6
2011.5.20,108,17.5,15.6,20.5
2011.5.21,108,14.5,12.6,17.7
2011.5.22,108,17.3,10.7,23.3
2011.5.23,108,19.5,15.3,25.9
2011.5.24,108,21.5,14.1,28
2011.5.25,108,22.7,16.7,28.2
2011.5.26,108,20.7,17.9,24
2011.5.27,108,20.1,15.6,24.5
2011.5.28,108,22.4,15.7,28.9
2011.5.29,108,24.4,18.4,31.2
2011.5.30,108,22.7,18.6,28.1
2011.5.31,108,18.7,15.4,23.7
2011.6.1,108,18,14.7,21.6
2011.6.2,108,19,15.1,24.7
2011.6.3,108,19,14.4,24.8
2011.6.4,108,18.7,15.8,24.6
2011.6.5,108,20.4,16.1,27.1
2011.6.6,108,20.9,15.3,26.9
2011.6.7,108,20.9,15.9,26.6
2011.6.8,108,22,18.2,27.5
2011.6.9,108,19.4,17.5,22
2011.6.10,108,21.4,17.8,24.3
2011.6.11,108,24,20.6,29.2
2011.6.12,108,23.4,19,30.2
2011.6.13,108,21,16.6,26.9
2011.6.14,108,22.8,16.8,29.5
2011.6.15,108,25.2,19.1,31.9
2011.6.16,108,26.5,20.3,32
2011.6.17,108,24.9,22.1,31.3
2011.6.18,108,24.5,20.8,28.9
2011.6.19,108,26.6,20.7,32.9
2011.6.20,108,26.6,22.7,32
2011.6.21,108,24.1,19.4,29.6
2011.6.22,108,22.7,20.9,24.9
2011.6.23,108,22,21.2,23.3
2011.6.24,108,19.7,18.6,21.6
2011.6.25,108,18.3,17.5,20
2011.6.26,108,19.2,17.2,21.6
2011.6.27,108,19.2,18.3,20.5
2011.6.28,108,24.1,18.2,29.7
2011.6.29,108,21,19.7,23.3
2011.6.30,108,23.8,21,27.9
2011.7.1,108,25.1,22.2,28.6
2011.7.2,108,24.7,22.7,26.8
2011.7.3,108,22.6,20.7,24.8
2011.7.4,108,22.5,18.9,28
2011.7.5,108,24.3,19,30.7
2011.7.6,108,25.6,20.4,31.2
2011.7.7,108,22.9,20.9,25.3
2011.7.8,108,22.4,20.6,24.6
2011.7.9,108,23.6,20.8,27.8
2011.7.10,108,24.2,21.4,28.4
2011.7.11,108,21.2,19.9,22.1
2011.7.12,108,22.8,20.9,25.6
2011.7.13,108,24.3,22.5,26.2
2011.7.14,108,23.6,22.3,24.6
2011.7.15,108,23.4,21.6,26
2011.7.16,108,22.8,21.2,25.3
2011.7.17,108,25.1,22.2,29.1
2011.7.18,108,28.7,24.4,34.1
2011.7.19,108,28.5,24.7,32.7
2011.7.20,108,27.6,23.6,32.6
2011.7.21,108,27.1,22.3,32.2
2011.7.22,108,24.1,21.4,26.6
2011.7.23,108,25.4,22.9,29.7
2011.7.24,108,24.8,22.8,27.9
2011.7.25,108,24.9,23.2,27.9
2011.7.26,108,24.8,21.1,29.3
2011.7.27,108,24,22.3,26.2
2011.7.28,108,24.7,22.8,26.3
2011.7.29,108,26.2,23.9,30.2
2011.7.30,108,27.2,24.4,30.5
2011.7.31,108,24.7,23.2,26.6
2011.8.1,108,25.6,23.3,29.2
2011.8.2,108,26.1,24.4,30.1
2011.8.3,108,25.4,23.7,28.1
2011.8.4,108,25.4,23.7,28
2011.8.5,108,28.9,23.4,34.1
2011.8.6,108,28.5,26.1,32.7
2011.8.7,108,28.7,24.9,33
2011.8.8,108,24.7,23.6,27.7
2011.8.9,108,26,24.4,28.7
2011.8.10,108,25.8,23.2,28.9
2011.8.11,108,26.6,24.5,29.9
